date,fips,county,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-07-31,12117,Seminole,-18.0,-4.0,0.0,-39.0,-44.0,13.0
2020-07-31,12119,Sumter,-33.0,-24.0,-54.0,-2.0,-28.0,7.0
2020-07-31,12121,Suwannee,-12.0,0.0,20.0,,-30.0,5.0
2020-07-31,12123,Taylor,-16.0,12.0,,,-25.0,
2020-07-31,12125,Union,,,,,-30.0,
2020-07-31,12127,Volusia,-13.0,0.0,7.0,-29.0,-34.0,9.0
2020-07-31,12129,Wakulla,6.0,3.0,,,-39.0,10.0
2020-07-31,12131,Walton,22.0,23.0,88.0,7.0,-24.0,4.0
2020-07-31,12133,Washington,-15.0,16.0,,,-30.0,
2020-08-01,12001,Alachua,-28.0,-9.0,-37.0,-32.0,-14.0,6.0
2020-08-01,12003,Baker,-1.0,,,,-6.0,
2020-08-01,12005,Bay,15.0,25.0,134.0,13.0,-5.0,1.0
2020-08-01,12007,Bradford,-13.0,15.0,,,-13.0,
2020-08-01,12009,Brevard,-21.0,2.0,-20.0,-30.0,-15.0,6.0
2020-08-01,12011,Broward,-40.0,-18.0,-63.0,-64.0,-29.0,15.0
2020-08-01,12015,Charlotte,-31.0,-18.0,-36.0,-30.0,-24.0,5.0
2020-08-01,12017,Citrus,-14.0,-2.0,5.0,,-15.0,4.0
2020-08-01,12019,Clay,-15.0,-1.0,-4.0,,-11.0,4.0
2020-08-01,12021,Collier,-39.0,-27.0,-42.0,-40.0,-30.0,7.0
2020-08-01,12023,Columbia,-9.0,14.0,,8.0,-14.0,3.0
2020-08-01,12027,DeSoto,-39.0,-17.0,-48.0,,-24.0,
2020-08-01,12029,Dixie,,,,,-18.0,
2020-08-01,12031,Duval,-18.0,-3.0,3.0,-21.0,-14.0,4.0
2020-08-01,12033,Escambia,-10.0,4.0,,-1.0,-12.0,3.0
2020-08-01,12035,Flagler,-12.0,16.0,-10.0,,-13.0,5.0
2020-08-01,12037,Franklin,,,,,-15.0,
2020-08-01,12039,Gadsden,-13.0,-3.0,,-10.0,-14.0,
2020-08-01,12041,Gilchrist,,,,,-14.0,
2020-08-01,12043,Glades,,,-71.0,-34.0,-36.0,
2020-08-01,12045,Gulf,,,,,-16.0,
2020-08-01,12047,Hamilton,,,,11.0,,
2020-08-01,12049,Hardee,-27.0,-20.0,-39.0,,-21.0,
2020-08-01,12051,Hendry,-23.0,-22.0,-58.0,,-24.0,
2020-08-01,12053,Hernando,-12.0,-3.0,0.0,,-14.0,4.0
2020-08-01,12055,Highlands,-32.0,-14.0,-48.0,,-22.0,5.0
2020-08-01,12057,Hillsborough,-27.0,-13.0,-28.0,-53.0,-17.0,6.0
2020-08-01,12059,Holmes,,,,,0.0,
2020-08-01,12061,Indian River,-34.0,-12.0,-36.0,-20.0,-23.0,8.0
2020-08-01,12063,Jackson,-2.0,0.0,,8.0,-12.0,
2020-08-01,12069,Lake,-23.0,-9.0,-20.0,-14.0,-19.0,5.0
2020-08-01,12071,Lee,-31.0,-19.0,-28.0,-56.0,-25.0,6.0
2020-08-01,12073,Leon,-22.0,-4.0,-20.0,-16.0,-12.0,5.0
2020-08-01,12075,Levy,0.0,-4.0,19.0,,-13.0,
2020-08-01,12079,Madison,,,,23.0,-19.0,
2020-08-01,12081,Manatee,-24.0,-10.0,-2.0,-18.0,-19.0,5.0
2020-08-01,12083,Marion,-17.0,-4.0,-6.0,-9.0,-16.0,4.0
2020-08-01,12085,Martin,-41.0,-14.0,-61.0,-49.0,-26.0,9.0
2020-08-01,12086,Miami-Dade,-43.0,-21.0,-76.0,-63.0,-33.0,16.0
2020-08-01,12087,Monroe,-42.0,-24.0,-55.0,-57.0,-30.0,8.0
2020-08-01,12089,Nassau,-8.0,2.0,53.0,15.0,-14.0,4.0
2020-08-01,12091,Okaloosa,7.0,15.0,,51.0,-3.0,1.0
2020-08-01,12093,Okeechobee,-26.0,-13.0,-41.0,-56.0,-24.0,
2020-08-01,12095,Orange,-33.0,-12.0,-49.0,-61.0,-25.0,7.0
2020-08-01,12097,Osceola,-22.0,-10.0,-17.0,-37.0,-25.0,7.0
2020-08-01,12099,Palm Beach,-39.0,-13.0,-65.0,-55.0,-30.0,13.0
2020-08-01,12101,Pasco,-16.0,-11.0,-24.0,-12.0,-14.0,5.0
2020-08-01,12103,Pinellas,-24.0,-14.0,16.0,-37.0,-17.0,6.0
2020-08-01,12105,Polk,-19.0,-7.0,-16.0,-7.0,-20.0,5.0
2020-08-01,12107,Putnam,-3.0,3.0,-36.0,,-15.0,4.0
2020-08-01,12109,St. Johns,-7.0,3.0,-13.0,-5.0,-11.0,4.0
2020-08-01,12111,St. Lucie,-26.0,0.0,-34.0,-30.0,-23.0,10.0
2020-08-01,12113,Santa Rosa,4.0,15.0,109.0,,-5.0,3.0
2020-08-01,12115,Sarasota,-32.0,-20.0,-16.0,-31.0,-23.0,6.0
2020-08-01,12117,Seminole,-24.0,-2.0,-8.0,-40.0,-17.0,6.0
2020-08-01,12119,Sumter,-35.0,-20.0,-55.0,-7.0,-21.0,5.0
2020-08-01,12121,Suwannee,-6.0,13.0,39.0,,-14.0,
2020-08-01,12123,Taylor,-14.0,17.0,,,-9.0,
2020-08-01,12127,Volusia,-12.0,6.0,4.0,-25.0,-15.0,4.0
2020-08-01,12129,Wakulla,3.0,1.0,61.0,,-3.0,
2020-08-01,12131,Walton,26.0,42.0,83.0,23.0,-3.0,0.0
2020-08-01,12133,Washington,-9.0,,,,-15.0,
2020-08-02,12001,Alachua,-30.0,-15.0,-33.0,-36.0,-20.0,8.0
2020-08-02,12003,Baker,-5.0,,,,-21.0,
2020-08-02,12005,Bay,22.0,27.0,111.0,16.0,-9.0,1.0
2020-08-02,12007,Bradford,-16.0,10.0,,,-22.0,
2020-08-02,12009,Brevard,-47.0,-36.0,-48.0,-47.0,-42.0,12.0
2020-08-02,12011,Broward,-43.0,-34.0,-61.0,-64.0,-30.0,13.0
2020-08-02,12015,Charlotte,-33.0,-24.0,-40.0,-35.0,-28.0,6.0
2020-08-02,12017,Citrus,-18.0,-10.0,-24.0,,-19.0,5.0
2020-08-02,12019,Clay,-15.0,-8.0,-18.0,,-16.0,5.0
2020-08-02,12021,Collier,-41.0,-31.0,-51.0,-43.0,-33.0,7.0
2020-08-02,12023,Columbia,-9.0,8.0,26.0,-2.0,-19.0,4.0
2020-08-02,12027,DeSoto,-42.0,-28.0,-49.0,,-36.0,
2020-08-02,12029,Dixie,,,,,-7.0,
2020-08-02,12031,Duval,-19.0,-8.0,-1.0,-29.0,-18.0,5.0
2020-08-02,12033,Escambia,-4.0,5.0,81.0,-7.0,-17.0,3.0
2020-08-02,12035,Flagler,-23.0,-10.0,-26.0,,-27.0,8.0
2020-08-02,12037,Franklin,,,,,-17.0,
2020-08-02,12039,Gadsden,-11.0,-7.0,,-11.0,-20.0,
2020-08-02,12041,Gilchrist,,,,,-8.0,
2020-08-02,12043,Glades,,,,-41.0,-39.0,
2020-08-02,12045,Gulf,,,,,-16.0,
2020-08-02,12047,Hamilton,,,,10.0,,
2020-08-02,12049,Hardee,-34.0,-28.0,-65.0,,-22.0,
2020-08-02,12051,Hendry,-33.0,-31.0,-66.0,,-34.0,
2020-08-02,12053,Hernando,-14.0,-7.0,-9.0,,-20.0,5.0
2020-08-02,12055,Highlands,-38.0,-29.0,-52.0,,-32.0,8.0
2020-08-02,12057,Hillsborough,-25.0,-17.0,-31.0,-53.0,-20.0,6.0
2020-08-02,12059,Holmes,,,,,-4.0,
2020-08-02,12061,Indian River,-58.0,-51.0,-44.0,-45.0,-48.0,13.0
2020-08-02,12063,Jackson,-5.0,-4.0,,1.0,-14.0,
2020-08-02,12065,Jefferson,,,,-16.0,,
2020-08-02,12069,Lake,-31.0,-24.0,-44.0,-38.0,-27.0,8.0
2020-08-02,12071,Lee,-33.0,-23.0,-43.0,-59.0,-28.0,7.0
2020-08-02,12073,Leon,-23.0,-11.0,-5.0,-25.0,-16.0,5.0
2020-08-02,12075,Levy,-3.0,-4.0,6.0,,-21.0,
2020-08-02,12079,Madison,,,,3.0,-29.0,
2020-08-02,12081,Manatee,-26.0,-16.0,-18.0,-46.0,-23.0,6.0
2020-08-02,12083,Marion,-22.0,-14.0,-24.0,-19.0,-20.0,6.0
2020-08-02,12085,Martin,-59.0,-55.0,-59.0,-54.0,-49.0,13.0
2020-08-02,12086,Miami-Dade,-47.0,-35.0,-78.0,-66.0,-32.0,14.0
2020-08-02,12087,Monroe,-43.0,-31.0,-50.0,-60.0,-30.0,7.0
2020-08-02,12089,Nassau,-11.0,-4.0,28.0,1.0,-16.0,5.0
2020-08-02,12091,Okaloosa,10.0,16.0,158.0,22.0,-8.0,2.0
2020-08-02,12093,Okeechobee,-42.0,-34.0,-50.0,-66.0,-36.0,
2020-08-02,12095,Orange,-47.0,-30.0,-63.0,-66.0,-33.0,11.0
2020-08-02,12097,Osceola,-38.0,-29.0,-47.0,-54.0,-34.0,11.0
2020-08-02,12099,Palm Beach,-50.0,-42.0,-63.0,-64.0,-40.0,14.0
2020-08-02,12101,Pasco,-17.0,-16.0,-25.0,-19.0,-18.0,5.0
2020-08-02,12103,Pinellas,-27.0,-19.0,7.0,-36.0,-19.0,6.0
2020-08-02,12105,Polk,-25.0,-17.0,-29.0,-19.0,-26.0,7.0
2020-08-02,12107,Putnam,-14.0,-5.0,-34.0,,-22.0,6.0
2020-08-02,12109,St. Johns,-21.0,-10.0,-37.0,-24.0,-19.0,7.0
2020-08-02,12111,St. Lucie,-49.0,-42.0,-39.0,-49.0,-43.0,13.0
2020-08-02,12113,Santa Rosa,4.0,10.0,89.0,,-8.0,2.0
2020-08-02,12115,Sarasota,-33.0,-23.0,-29.0,-44.0,-25.0,6.0
2020-08-02,12117,Seminole,-34.0,-24.0,-44.0,-44.0,-26.0,10.0
2020-08-02,12119,Sumter,-42.0,-35.0,-57.0,-16.0,-31.0,7.0
2020-08-02,12121,Suwannee,-14.0,6.0,,-28.0,-20.0,
2020-08-02,12123,Taylor,,,,,-19.0,
2020-08-02,12127,Volusia,-33.0,-21.0,-34.0,-45.0,-31.0,9.0
2020-08-02,12129,Wakulla,4.0,,,,-7.0,
2020-08-02,12131,Walton,37.0,46.0,113.0,16.0,-3.0,0.0
2020-08-02,12133,Washington,-20.0,,,,-18.0,
2020-08-03,12001,Alachua,-23.0,-10.0,-28.0,-35.0,-38.0,11.0
2020-08-03,12003,Baker,3.0,,,,-31.0,
2020-08-03,12005,Bay,13.0,14.0,76.0,4.0,-26.0,6.0
2020-08-03,12007,Bradford,-11.0,11.0,,,-30.0,
2020-08-03,12009,Brevard,-22.0,-21.0,-16.0,-21.0,-38.0,10.0
2020-08-03,12011,Broward,-29.0,-24.0,-41.0,-53.0,-40.0,15.0
2020-08-03,12013,Calhoun,,,,,-27.0,
2020-08-03,12015,Charlotte,-29.0,-19.0,-24.0,-23.0,-31.0,6.0
2020-08-03,12017,Citrus,-13.0,-8.0,-15.0,,-26.0,5.0
2020-08-03,12019,Clay,-8.0,-13.0,7.0,,-38.0,11.0
2020-08-03,12021,Collier,-38.0,-27.0,-42.0,-29.0,-37.0,7.0
2020-08-03,12023,Columbia,-5.0,7.0,,-9.0,-25.0,6.0
2020-08-03,12027,DeSoto,-35.0,-23.0,-49.0,,-33.0,
2020-08-03,12029,Dixie,,,,,-12.0,
2020-08-03,12031,Duval,-17.0,-12.0,-15.0,-32.0,-41.0,13.0
2020-08-03,12033,Escambia,-6.0,5.0,44.0,-13.0,-31.0,7.0
2020-08-03,12035,Flagler,-16.0,-13.0,-23.0,,-34.0,9.0
2020-08-03,12037,Franklin,,,,,-23.0,
2020-08-03,12039,Gadsden,-7.0,1.0,,-8.0,-35.0,9.0
2020-08-03,12041,Gilchrist,,,,,-26.0,
2020-08-03,12043,Glades,,,-64.0,-24.0,-37.0,
2020-08-03,12045,Gulf,,,,,-25.0,
2020-08-03,12047,Hamilton,,,,12.0,-15.0,
2020-08-03,12049,Hardee,-25.0,-25.0,-41.0,,-32.0,
2020-08-03,12051,Hendry,-18.0,-23.0,-45.0,,-31.0,7.0
2020-08-03,12053,Hernando,-9.0,-6.0,2.0,,-31.0,7.0
2020-08-03,12055,Highlands,-25.0,-24.0,-46.0,-31.0,-30.0,5.0
2020-08-03,12057,Hillsborough,-18.0,-13.0,-12.0,-47.0,-41.0,11.0
2020-08-03,12059,Holmes,,,,,-22.0,
2020-08-03,12061,Indian River,-28.0,-30.0,-13.0,-23.0,-33.0,7.0
2020-08-03,12063,Jackson,1.0,0.0,,0.0,-25.0,7.0
